PATHS,Debian 9,Debian 10
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/power/runtime_status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/sg_prot_tablesize,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/prot_capabilities,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/supported_mode,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/eh_deadline,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/unique_id,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/state,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/host_busy,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/uevent,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/proc_name,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/unchecked_isa_dma,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/sg_tablesize,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/scsi_host/host1/prot_guard_type,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_suspended_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/autosuspend_delay_ms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_active_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/control,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/power/runtime_status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/host1/uevent,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/ering,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/gscr,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/dma_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/id,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/class,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/xfer_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/pio_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/spdn_cnt,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/ata_device/dev2.0/trim,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.0/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/ering,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/gscr,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/dma_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/id,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/class,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/xfer_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/pio_mode,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/spdn_cnt,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/ata_device/dev2.1/trim,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/dev2.1/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/sata_spd_limit,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/hw_sata_spd_limit,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/sata_spd,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/ata_link/link2/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/link2/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/ata2/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/config,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/local_cpus,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/modalias,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/enable,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/irq,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/broken_parity_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/consistent_dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:01.1/subsystem_vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/subsystem_device,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/d3cold_allowed,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/msi_bus,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/device,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/local_cpulist,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/device,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/features,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/modalias,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/virtio3/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:06.0/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/numa_node,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/resource,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/class,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/driver_override,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/config,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/local_cpus,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/modalias,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/enable,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/irq,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/broken_parity_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/consistent_dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:06.0/subsystem_vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/cpuaffinity,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/cpulistaffinity,EXISTS,EXISTS
/sys/devices/pci0000:00/pci_bus/0000:00/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/subsystem_device,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/d3cold_allowed,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/msi_bus,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/device,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/local_cpulist,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/console,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/bl_curve,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/mode,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/stride,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_suspended_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/autosuspend_delay_ms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_active_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/control,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/power/runtime_status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/dev,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/cursor,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/virtual_size,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/bits_per_pixel,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/pan,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/state,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/blank,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/uevent,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/rotate,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/name,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/graphics/fb0/modes,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_suspended_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/autosuspend_delay_ms,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_active_time,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/control,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/power/runtime_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/numa_node,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/resource,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/class,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/boot_vga,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/driver_override,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/config,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/local_cpus,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/modalias,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/enable,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/irq,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/broken_parity_status,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/uevent,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/consistent_dma_mask_bits,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/subsystem_vendor,EXISTS,EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/dpms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_suspended_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/autosuspend_delay_ms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_active_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/control,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/power/runtime_status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/edid,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/uevent,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/card0-Virtual-1/modes,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_suspended_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/autosuspend_delay_ms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_active_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/control,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/async,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_usage,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/power/runtime_status,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/dev,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/card0/uevent,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/controlD64/power/runtime_active_kids,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/controlD64/power/runtime_suspended_time,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/controlD64/power/autosuspend_delay_ms,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/controlD64/power/runtime_enabled,EXISTS,NOT EXISTS
/sys/devices/pci0000:00/0000:00:02.0/drm/controlD64/power/runtime_active_time,EXISTS,NOT EXISTS
